"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
12067,"i911MB_active","Data and voice mobile-broadband subscriptions","i271mw","per 100 people",50,"CHN","China","93.5874",2018,"","","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal, divided by population and multiplied by 100"
19303,"i992b","Fixed-broadband subscriptions",,"per 100 people",50,"CHN","China","28.7089",2018,"","","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100"
12066,"i911mw","Active mobile-broadband subscriptions","i271mw","per 100 people",298,"TWN","Taiwan, Province of China","111.273",2018,"","","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet, divided by population and multiplied by 100"
12067,"i911MB_active","Data and voice mobile-broadband subscriptions","i271mw","per 100 people",298,"TWN","Taiwan, Province of China","106.949",2018,"","","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal, divided by population and multiplied by 100"
19303,"i992b","Fixed-broadband subscriptions",,"per 100 people",298,"TWN","Taiwan, Province of China","24.1978",2018,"","","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100"
12066,"i911mw","Active mobile-broadband subscriptions","i271mw","per 100 people",53,"COL","Colombia","52.9987",2018,"","","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet, divided by population and multiplied by 100"
12067,"i911MB_active","Data and voice mobile-broadband subscriptions","i271mw","per 100 people",53,"COL","Colombia","52.2034",2018,"","","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal, divided by population and multiplied by 100"
19303,"i992b","Fixed-broadband subscriptions",,"per 100 people",53,"COL","Colombia","13.6229",2018,"","","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100"
12066,"i911mw","Active mobile-broadband subscriptions","i271mw","per 100 people",58,"COM","Comoros","64.536",2018,"","","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet, divided by population and multiplied by 100"
12067,"i911MB_active","Data and voice mobile-broadband subscriptions","i271mw","per 100 people",58,"COM","Comoros","64.5104",2018,"","","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal, divided by population and multiplied by 100"
19303,"i992b","Fixed-broadband subscriptions",,"per 100 people",58,"COM","Comoros","0.198421",2018,"","","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100"
12066,"i911mw","Active mobile-broadband subscriptions","i271mw","per 100 people",257,"COD","Dem. Rep. of the Congo","14.8366",2018,"","","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet, divided by population and multiplied by 100"
12067,"i911MB_active","Data and voice mobile-broadband subscriptions","i271mw","per 100 people",257,"COD","Dem. Rep. of the Congo","14.7255",2018,"","","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal, divided by population and multiplied by 100"
19303,"i992b","Fixed-broadband subscriptions",,"per 100 people",257,"COD","Dem. Rep. of the Congo","0.00513062",2018,"","","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100"
12066,"i911mw","Active mobile-broadband subscriptions","i271mw","per 100 people",62,"CRI","Costa Rica","102.656",2018,"","","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet, divided by population and multiplied by 100"
12067,"i911MB_active","Data and voice mobile-broadband subscriptions","i271mw","per 100 people",62,"CRI","Costa Rica","100.282",2018,"","","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal, divided by population and multiplied by 100"
19303,"i992b","Fixed-broadband subscriptions",,"per 100 people",62,"CRI","Costa Rica","16.8377",2018,"","","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100"
12066,"i911mw","Active mobile-broadband subscriptions","i271mw","per 100 people",107,"HRV","Croatia","82.0488",2018,"","","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet, divided by population and multiplied by 100"
12067,"i911MB_active","Data and voice mobile-broadband subscriptions","i271mw","per 100 people",107,"HRV","Croatia","75.1689",2018,"","","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal, divided by population and multiplied by 100"
19303,"i992b","Fixed-broadband subscriptions",,"per 100 people",107,"HRV","Croatia","28.0156",2018,"","","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100"
12066,"i911mw","Active mobile-broadband subscriptions","i271mw","per 100 people",63,"CUB","Cuba","14.4154",2018,"","","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet, divided by population and multiplied by 100"
