indicatorId,geoUnit,year,type,subtype,value
FOSGP.5T8.F500600700,MEX,2010,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MEX,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MEX,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MEX,2013,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MEX,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MEX,2014,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MEX,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MEX,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MEX,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MEX,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MEX,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MEX,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MEX,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MEX,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MEX,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MEX,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MEX,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MEX,2021,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MEX,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MEX,2022,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MEX,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MEX,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MEX,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MHL,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MHL,2019,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MHL,2022,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MHL,2022,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MHL,2024,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,MKD,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2000,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2001,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2001,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2002,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2003,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2005,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2006,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2006,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2007,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2008,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2010,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2010,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2013,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2014,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2018,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2018,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2021,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2022,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MKD,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MKD,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2000,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2001,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2001,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2002,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2003,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2005,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2006,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2006,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2008,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2010,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2010,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2013,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2014,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2021,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2022,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MLT,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MLT,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MMR,2018,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MMR,2018,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNE,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNE,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,MNG,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNG,2000,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNG,2001,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNG,2001,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNG,2002,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNG,2002,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNG,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNG,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNG,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNG,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNG,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNG,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNG,2006,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNG,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNG,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNG,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNG,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNG,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNG,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNG,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNG,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MNG,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNG,2011,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNG,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MNG,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MNG,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MNG,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MNG,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MNG,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNG,2017,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNG,2018,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNG,2018,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNG,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MNG,2019,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MNG,2020,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,MNG,2021,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,MNG,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,MNG,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country
FOSGP.5T8.F500600700,MNG,2024,Source,Data sources,Source: UIS Dynamic template
FOSGP.5T8.F500600700,MOZ,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MOZ,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MOZ,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MOZ,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MOZ,2006,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MOZ,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MOZ,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MOZ,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MOZ,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MOZ,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MOZ,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MOZ,2012,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MOZ,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MOZ,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MOZ,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MOZ,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MRT,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MRT,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MUS,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MUS,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MUS,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MUS,2022,Source,Data sources,Source: UIS Dynamic template
FOSGP.5T8.F500600700,MUS,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MYS,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MYS,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MYS,2006,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MYS,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MYS,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MYS,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MYS,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MYS,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MYS,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MYS,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MYS,2010,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MYS,2010,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MYS,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MYS,2011,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MYS,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,MYS,2012,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,MYS,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MYS,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,MYS,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey (https://emisonline.moe.gov.my/risalahmap/; https://www.moe.gov.my/menumedia/media-cetak/penerbitan/buku-perangkaan-pendidikan-malaysia/5641-buku-perangkaan-pendidikan-malaysia-2022-1/file)
FOSGP.5T8.F500600700,MYS,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey (https://emisonline.moe.gov.my/risalahmap/; https://www.moe.gov.my/menumedia/media-cetak/penerbitan/buku-perangkaan-pendidikan-malaysia/5641-buku-perangkaan-pendidikan-malaysia-2022-1/file)
